model,id,rules,ee_covered,has_delta,kleene,n_V,n_V_user,v_signatures,comp_len,has_mp1,n_dif,class_v1
kernmodel,conj_40,PrototypeContext.SYM2929575726137283991,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_41,PrototypeContext.ASY1351479429284401801,False,True,False,0,0,,1,False,2,cheap
kernmodel,conj_42,PrototypeContext.ASY2774696913355351083,False,True,False,0,0,,1,False,2,cheap
kernmodel,conj_43,PrototypeContext.SYM2774696913355351083,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_44,ASY4054097950467535733,False,True,False,0,0,,1,False,2,cheap
kernmodel,conj_45,SYM4054097950467535733,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_46,PrototypeContext.SYM1281036245684789643,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_47,PrototypeContext.SYM2929575726137283991,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_48,PrototypeContext.IRF1351479429284401801,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_49,PrototypeContext.ComputeIsSubItemOfClosure,True,True,False,0,0,,1,False,0,cheap
kernmodel,conj_50,PrototypeContext.ComputeIsSubItemOfClosure,True,True,False,0,0,,1,False,0,cheap
kernmodel,conj_51,Compute7281322003003760225,True,True,False,0,0,,1,False,0,cheap
kernmodel,conj_52,Compute4436322999051580996,True,True,False,0,0,,1,False,0,cheap
kernmodel,conj_53,PrototypeContext.SYM2774696913355351083,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_54,Compute7781214230736865855,True,True,False,0,0,,3,False,0,cheap
kernmodel,conj_55,PrototypeContext.ActiveRoles,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_56,SYM4054097950467535733,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_57,R1,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_58,VerantwoordelijkheidBinnenOrgaan,False,True,False,0,0,,2,False,0,cheap
kernmodel,conj_59,GeenCycles,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_60,NietOnderZichzelf,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_61,TOT4091213749972731478,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_62,TOT6786410405855844492,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_63,SUR3879759927614128651,False,True,False,0,0,,2,False,0,cheap
kernmodel,conj_64,TOT6837877752942776550,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_65,TOT4463677050821158976,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_66,TOT2796588612777866818,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_67,TOT1638278824755656285,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_68,PrototypeContext.TOT8040063340206851592,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_69,PrototypeContext.DeassignNonRootPFnavMenItems,True,True,False,0,0,,1,False,0,cheap
kernmodel,conj_70,PrototypeContext.TOT6587418294180737,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_71,PrototypeContext.TOT2918875928466379360,False,True,False,0,0,,1,False,0,cheap
kernmodel,conj_72,Compute2796545173193198284,True,True,False,0,0,,1,False,0,cheap
kernmodel,conj_73,PrototypeContext.NoRefsToAPIs,False,True,False,0,0,,2,False,0,cheap
